city,date,temp_max,temp_min,energy_usage_mwh
Chicago,2025-04-11,34.0,32.1,2143687
Chicago,2025-04-11,34.0,32.1,2142866
Chicago,2025-04-11,34.0,32.1,2142915
Chicago,2025-04-11,34.0,32.1,2143381
Chicago,2025-04-11,34.0,32.1,2143687
Chicago,2025-04-11,34.0,32.1,2078012
Chicago,2025-04-11,34.0,32.1,2077187
Chicago,2025-04-11,34.0,32.1,2076346
Chicago,2025-04-11,34.0,32.1,2077769
Chicago,2025-04-11,34.0,32.1,2078012
Chicago,2025-04-11,34.0,32.1,2143588
Chicago,2025-04-11,34.0,32.1,2144665
Chicago,2025-04-11,34.0,32.1,2144251
Chicago,2025-04-11,34.0,32.1,2144387
Chicago,2025-04-11,34.0,32.1,2143588
Chicago,2025-04-11,34.0,32.1,-99
Chicago,2025-04-11,34.0,32.1,1798
Chicago,2025-04-11,34.0,32.1,1335
Chicago,2025-04-11,34.0,32.1,1006
Chicago,2025-04-11,34.0,32.1,-99
Chicago,2025-04-12,35.0,32.4,2008125
Chicago,2025-04-12,35.0,32.4,2015334
Chicago,2025-04-12,35.0,32.4,2018611
Chicago,2025-04-12,35.0,32.4,2011674
Chicago,2025-04-12,35.0,32.4,2008125
Chicago,2025-04-12,35.0,32.4,1957423
Chicago,2025-04-12,35.0,32.4,1962857
Chicago,2025-04-12,35.0,32.4,1965936
Chicago,2025-04-12,35.0,32.4,1960048
Chicago,2025-04-12,35.0,32.4,1957423
Chicago,2025-04-12,35.0,32.4,1995173
Chicago,2025-04-12,35.0,32.4,2000746
Chicago,2025-04-12,35.0,32.4,2004302
Chicago,2025-04-12,35.0,32.4,1997515
Chicago,2025-04-12,35.0,32.4,1995173
Chicago,2025-04-12,35.0,32.4,-12950
Chicago,2025-04-12,35.0,32.4,-14586
Chicago,2025-04-12,35.0,32.4,-14307
Chicago,2025-04-12,35.0,32.4,-14157
Chicago,2025-04-12,35.0,32.4,-12950
Chicago,2025-04-13,35.2,34.0,1886871
Chicago,2025-04-13,35.2,34.0,1892240
Chicago,2025-04-13,35.2,34.0,1895585
Chicago,2025-04-13,35.2,34.0,1889490
Chicago,2025-04-13,35.2,34.0,1886871
Chicago,2025-04-13,35.2,34.0,1867632
Chicago,2025-04-13,35.2,34.0,1874616
Chicago,2025-04-13,35.2,34.0,1878679
Chicago,2025-04-13,35.2,34.0,1870865
Chicago,2025-04-13,35.2,34.0,1867632
Chicago,2025-04-13,35.2,34.0,1918696
Chicago,2025-04-13,35.2,34.0,1925020
Chicago,2025-04-13,35.2,34.0,1928799
Chicago,2025-04-13,35.2,34.0,1921818
Chicago,2025-04-13,35.2,34.0,1918696
Chicago,2025-04-13,35.2,34.0,31826
Chicago,2025-04-13,35.2,34.0,32780
Chicago,2025-04-13,35.2,34.0,33213
Chicago,2025-04-13,35.2,34.0,32329
Chicago,2025-04-13,35.2,34.0,31826
Chicago,2025-04-14,35.2,33.6,1973686
Chicago,2025-04-14,35.2,33.6,1976451
Chicago,2025-04-14,35.2,33.6,1977394
Chicago,2025-04-14,35.2,33.6,1975338
Chicago,2025-04-14,35.2,33.6,1973686
Chicago,2025-04-14,35.2,33.6,1955837
Chicago,2025-04-14,35.2,33.6,1959353
Chicago,2025-04-14,35.2,33.6,1960218
Chicago,2025-04-14,35.2,33.6,1957894
Chicago,2025-04-14,35.2,33.6,1955837
Chicago,2025-04-14,35.2,33.6,1998750
Chicago,2025-04-14,35.2,33.6,1999341
Chicago,2025-04-14,35.2,33.6,1998585
Chicago,2025-04-14,35.2,33.6,1999498
Chicago,2025-04-14,35.2,33.6,1998750
Chicago,2025-04-14,35.2,33.6,25062
Chicago,2025-04-14,35.2,33.6,22889
Chicago,2025-04-14,35.2,33.6,21191
Chicago,2025-04-14,35.2,33.6,24158
Chicago,2025-04-14,35.2,33.6,25062
Chicago,2025-04-15,34.4,32.6,1979987
Chicago,2025-04-15,34.4,32.6,1971985
Chicago,2025-04-15,34.4,32.6,1969038
Chicago,2025-04-15,34.4,32.6,1975621
Chicago,2025-04-15,34.4,32.6,1979987
Chicago,2025-04-15,34.4,32.6,1970910
Chicago,2025-04-15,34.4,32.6,1963156
Chicago,2025-04-15,34.4,32.6,1960075
Chicago,2025-04-15,34.4,32.6,1966802
Chicago,2025-04-15,34.4,32.6,1970910
Chicago,2025-04-15,34.4,32.6,1983533
Chicago,2025-04-15,34.4,32.6,1978488
Chicago,2025-04-15,34.4,32.6,1976730
Chicago,2025-04-15,34.4,32.6,1981024
Chicago,2025-04-15,34.4,32.6,1983533
Chicago,2025-04-15,34.4,32.6,3547
Chicago,2025-04-15,34.4,32.6,6503
Chicago,2025-04-15,34.4,32.6,7692
Chicago,2025-04-15,34.4,32.6,5403
Chicago,2025-04-15,34.4,32.6,3547
Chicago,2025-04-16,33.9,32.3,2017088
Chicago,2025-04-16,33.9,32.3,2015251
Chicago,2025-04-16,33.9,32.3,2013551
Chicago,2025-04-16,33.9,32.3,2016102
Chicago,2025-04-16,33.9,32.3,2017088
Chicago,2025-04-16,33.9,32.3,2012480
Chicago,2025-04-16,33.9,32.3,2006471
Chicago,2025-04-16,33.9,32.3,2004033
Chicago,2025-04-16,33.9,32.3,2009322
Chicago,2025-04-16,33.9,32.3,2012480
Chicago,2025-04-16,33.9,32.3,2026192
Chicago,2025-04-16,33.9,32.3,2020076
Chicago,2025-04-16,33.9,32.3,2017700
Chicago,2025-04-16,33.9,32.3,2022693
Chicago,2025-04-16,33.9,32.3,2026192
Chicago,2025-04-16,33.9,32.3,9103
Chicago,2025-04-16,33.9,32.3,4825
Chicago,2025-04-16,33.9,32.3,4149
Chicago,2025-04-16,33.9,32.3,6591
Chicago,2025-04-16,33.9,32.3,9103
Chicago,2025-04-17,35.2,32.7,1976909
Chicago,2025-04-17,35.2,32.7,1984899
Chicago,2025-04-17,35.2,32.7,1988774
Chicago,2025-04-17,35.2,32.7,1981075
Chicago,2025-04-17,35.2,32.7,1976909
Chicago,2025-04-17,35.2,32.7,1986458
Chicago,2025-04-17,35.2,32.7,1994348
Chicago,2025-04-17,35.2,32.7,1997485
Chicago,2025-04-17,35.2,32.7,1990560
Chicago,2025-04-17,35.2,32.7,1986458
Chicago,2025-04-17,35.2,32.7,2017392
Chicago,2025-04-17,35.2,32.7,2022674
Chicago,2025-04-17,35.2,32.7,2026164
Chicago,2025-04-17,35.2,32.7,2019534
Chicago,2025-04-17,35.2,32.7,2017392
Chicago,2025-04-17,35.2,32.7,40485
Chicago,2025-04-17,35.2,32.7,37777
Chicago,2025-04-17,35.2,32.7,37391
Chicago,2025-04-17,35.2,32.7,38461
Chicago,2025-04-17,35.2,32.7,40485
Chicago,2025-04-18,36.4,34.8,1900789
Chicago,2025-04-18,36.4,34.8,1907138
Chicago,2025-04-18,36.4,34.8,1908963
Chicago,2025-04-18,36.4,34.8,1904267
Chicago,2025-04-18,36.4,34.8,1900789
Chicago,2025-04-18,36.4,34.8,1924555
Chicago,2025-04-18,36.4,34.8,1934593
Chicago,2025-04-18,36.4,34.8,1938153
Chicago,2025-04-18,36.4,34.8,1930060
Chicago,2025-04-18,36.4,34.8,1924555
Chicago,2025-04-18,36.4,34.8,1996913
Chicago,2025-04-18,36.4,34.8,2004299
Chicago,2025-04-18,36.4,34.8,2004530
Chicago,2025-04-18,36.4,34.8,2001384
Chicago,2025-04-18,36.4,34.8,1996913
Chicago,2025-04-18,36.4,34.8,96122
Chicago,2025-04-18,36.4,34.8,97160
Chicago,2025-04-18,36.4,34.8,95567
Chicago,2025-04-18,36.4,34.8,97116
Chicago,2025-04-18,36.4,34.8,96122
Chicago,2025-04-19,34.8,33.2,1859100
Chicago,2025-04-19,34.8,33.2,1860381
Chicago,2025-04-19,34.8,33.2,1860314
Chicago,2025-04-19,34.8,33.2,1859942
Chicago,2025-04-19,34.8,33.2,1859100
Chicago,2025-04-19,34.8,33.2,1866504
Chicago,2025-04-19,34.8,33.2,1866987
Chicago,2025-04-19,34.8,33.2,1866940
Chicago,2025-04-19,34.8,33.2,1866933
Chicago,2025-04-19,34.8,33.2,1866504
Chicago,2025-04-19,34.8,33.2,1907844
Chicago,2025-04-19,34.8,33.2,1911693
Chicago,2025-04-19,34.8,33.2,1913124
Chicago,2025-04-19,34.8,33.2,1910071
Chicago,2025-04-19,34.8,33.2,1907844
Chicago,2025-04-19,34.8,33.2,48742
Chicago,2025-04-19,34.8,33.2,51310
Chicago,2025-04-19,34.8,33.2,52808
Chicago,2025-04-19,34.8,33.2,50127
Chicago,2025-04-19,34.8,33.2,48742
Chicago,2025-04-20,34.7,33.3,1778229
Chicago,2025-04-20,34.7,33.3,1781497
Chicago,2025-04-20,34.7,33.3,1784171
Chicago,2025-04-20,34.7,33.3,1779675
Chicago,2025-04-20,34.7,33.3,1778229
Chicago,2025-04-20,34.7,33.3,1806551
Chicago,2025-04-20,34.7,33.3,1806429
Chicago,2025-04-20,34.7,33.3,1807591
Chicago,2025-04-20,34.7,33.3,1806017
Chicago,2025-04-20,34.7,33.3,1806551
Chicago,2025-04-20,34.7,33.3,1871927
Chicago,2025-04-20,34.7,33.3,1871529
Chicago,2025-04-20,34.7,33.3,1873052
Chicago,2025-04-20,34.7,33.3,1871316
Chicago,2025-04-20,34.7,33.3,1871927
Chicago,2025-04-20,34.7,33.3,93695
Chicago,2025-04-20,34.7,33.3,90027
Chicago,2025-04-20,34.7,33.3,88876
Chicago,2025-04-20,34.7,33.3,91637
Chicago,2025-04-20,34.7,33.3,93695
Chicago,2025-04-21,34.9,33.3,1954729
Chicago,2025-04-21,34.9,33.3,1947254
Chicago,2025-04-21,34.9,33.3,1944658
Chicago,2025-04-21,34.9,33.3,1951008
Chicago,2025-04-21,34.9,33.3,1954729
Chicago,2025-04-21,34.9,33.3,1942467
Chicago,2025-04-21,34.9,33.3,1940266
Chicago,2025-04-21,34.9,33.3,1938994
Chicago,2025-04-21,34.9,33.3,1941446
Chicago,2025-04-21,34.9,33.3,1942467
Chicago,2025-04-21,34.9,33.3,2020455
Chicago,2025-04-21,34.9,33.3,2019712
Chicago,2025-04-21,34.9,33.3,2018898
Chicago,2025-04-21,34.9,33.3,2020339
Chicago,2025-04-21,34.9,33.3,2020455
Chicago,2025-04-21,34.9,33.3,65720
Chicago,2025-04-21,34.9,33.3,72454
Chicago,2025-04-21,34.9,33.3,74235
Chicago,2025-04-21,34.9,33.3,69326
Chicago,2025-04-21,34.9,33.3,65720
Chicago,2025-04-22,36.2,32.9,1972440
Chicago,2025-04-22,36.2,32.9,1973312
Chicago,2025-04-22,36.2,32.9,1972644
Chicago,2025-04-22,36.2,32.9,1973015
Chicago,2025-04-22,36.2,32.9,1972440
Chicago,2025-04-22,36.2,32.9,1962527
Chicago,2025-04-22,36.2,32.9,1961323
Chicago,2025-04-22,36.2,32.9,1960511
Chicago,2025-04-22,36.2,32.9,1962018
Chicago,2025-04-22,36.2,32.9,1962527
Chicago,2025-04-22,36.2,32.9,1985487
Chicago,2025-04-22,36.2,32.9,1981405
Chicago,2025-04-22,36.2,32.9,1980216
Chicago,2025-04-22,36.2,32.9,1983447
Chicago,2025-04-22,36.2,32.9,1985487
Chicago,2025-04-22,36.2,32.9,13048
Chicago,2025-04-22,36.2,32.9,8092
Chicago,2025-04-22,36.2,32.9,7572
Chicago,2025-04-22,36.2,32.9,10431
Chicago,2025-04-22,36.2,32.9,13048
Chicago,2025-04-23,36.4,34.4,1965444
Chicago,2025-04-23,36.4,34.4,1966137
Chicago,2025-04-23,36.4,34.4,1966554
Chicago,2025-04-23,36.4,34.4,1965657
Chicago,2025-04-23,36.4,34.4,1965444
Chicago,2025-04-23,36.4,34.4,1940555
Chicago,2025-04-23,36.4,34.4,1941994
Chicago,2025-04-23,36.4,34.4,1942673
Chicago,2025-04-23,36.4,34.4,1941311
Chicago,2025-04-23,36.4,34.4,1940555
Chicago,2025-04-23,36.4,34.4,2001023
Chicago,2025-04-23,36.4,34.4,2006025
Chicago,2025-04-23,36.4,34.4,2006595
Chicago,2025-04-23,36.4,34.4,2003818
Chicago,2025-04-23,36.4,34.4,2001023
Chicago,2025-04-23,36.4,34.4,35576
Chicago,2025-04-23,36.4,34.4,39887
Chicago,2025-04-23,36.4,34.4,40041
Chicago,2025-04-23,36.4,34.4,38160
Chicago,2025-04-23,36.4,34.4,35576
Chicago,2025-04-24,36.3,33.9,1991453
Chicago,2025-04-24,36.3,33.9,1990303
Chicago,2025-04-24,36.3,33.9,1989232
Chicago,2025-04-24,36.3,33.9,1990828
Chicago,2025-04-24,36.3,33.9,1991453
Chicago,2025-04-24,36.3,33.9,1962343
Chicago,2025-04-24,36.3,33.9,1961826
Chicago,2025-04-24,36.3,33.9,1961297
Chicago,2025-04-24,36.3,33.9,1962128
Chicago,2025-04-24,36.3,33.9,1962343
Chicago,2025-04-24,36.3,33.9,1998221
Chicago,2025-04-24,36.3,33.9,1996655
Chicago,2025-04-24,36.3,33.9,1995481
Chicago,2025-04-24,36.3,33.9,1997434
Chicago,2025-04-24,36.3,33.9,1998221
Chicago,2025-04-24,36.3,33.9,6772
Chicago,2025-04-24,36.3,33.9,6355
Chicago,2025-04-24,36.3,33.9,6251
Chicago,2025-04-24,36.3,33.9,6609
Chicago,2025-04-24,36.3,33.9,6772
Chicago,2025-04-25,34.7,33.5,1973234
Chicago,2025-04-25,34.7,33.5,1971502
Chicago,2025-04-25,34.7,33.5,1971678
Chicago,2025-04-25,34.7,33.5,1972530
Chicago,2025-04-25,34.7,33.5,1973234
Chicago,2025-04-25,34.7,33.5,1921461
Chicago,2025-04-25,34.7,33.5,1925491
Chicago,2025-04-25,34.7,33.5,1927140
Chicago,2025-04-25,34.7,33.5,1923637
Chicago,2025-04-25,34.7,33.5,1921461
Chicago,2025-04-25,34.7,33.5,1987515
Chicago,2025-04-25,34.7,33.5,1982554
Chicago,2025-04-25,34.7,33.5,1982702
Chicago,2025-04-25,34.7,33.5,1984786
Chicago,2025-04-25,34.7,33.5,1987515
Chicago,2025-04-25,34.7,33.5,14276
Chicago,2025-04-25,34.7,33.5,11048
Chicago,2025-04-25,34.7,33.5,11020
Chicago,2025-04-25,34.7,33.5,12252
Chicago,2025-04-25,34.7,33.5,14276
Chicago,2025-04-26,34.2,32.9,1844781
Chicago,2025-04-26,34.2,32.9,1852432
Chicago,2025-04-26,34.2,32.9,1855708
Chicago,2025-04-26,34.2,32.9,1848212
Chicago,2025-04-26,34.2,32.9,1844781
Chicago,2025-04-26,34.2,32.9,1775810
Chicago,2025-04-26,34.2,32.9,1776214
Chicago,2025-04-26,34.2,32.9,1777237
Chicago,2025-04-26,34.2,32.9,1775633
Chicago,2025-04-26,34.2,32.9,1775810
Chicago,2025-04-26,34.2,32.9,1884595
Chicago,2025-04-26,34.2,32.9,1893362
Chicago,2025-04-26,34.2,32.9,1896224
Chicago,2025-04-26,34.2,32.9,1888858
Chicago,2025-04-26,34.2,32.9,1884595
Chicago,2025-04-26,34.2,32.9,39811
Chicago,2025-04-26,34.2,32.9,40926
Chicago,2025-04-26,34.2,32.9,40512
Chicago,2025-04-26,34.2,32.9,40642
Chicago,2025-04-26,34.2,32.9,39811
Chicago,2025-04-27,35.7,32.7,1744074
Chicago,2025-04-27,35.7,32.7,1742405
Chicago,2025-04-27,35.7,32.7,1742725
Chicago,2025-04-27,35.7,32.7,1743036
Chicago,2025-04-27,35.7,32.7,1744074
Chicago,2025-04-27,35.7,32.7,1733784
Chicago,2025-04-27,35.7,32.7,1732940
Chicago,2025-04-27,35.7,32.7,1733437
Chicago,2025-04-27,35.7,32.7,1733200
Chicago,2025-04-27,35.7,32.7,1733784
Chicago,2025-04-27,35.7,32.7,1799636
Chicago,2025-04-27,35.7,32.7,1798130
Chicago,2025-04-27,35.7,32.7,1798094
Chicago,2025-04-27,35.7,32.7,1798765
Chicago,2025-04-27,35.7,32.7,1799636
Chicago,2025-04-27,35.7,32.7,55561
Chicago,2025-04-27,35.7,32.7,55724
Chicago,2025-04-27,35.7,32.7,55368
Chicago,2025-04-27,35.7,32.7,55728
Chicago,2025-04-27,35.7,32.7,55561
Chicago,2025-04-28,37.2,34.1,1953655
Chicago,2025-04-28,37.2,34.1,1947033
Chicago,2025-04-28,37.2,34.1,1942538
Chicago,2025-04-28,37.2,34.1,1950917
Chicago,2025-04-28,37.2,34.1,1953655
Chicago,2025-04-28,37.2,34.1,1896575
Chicago,2025-04-28,37.2,34.1,1893306
Chicago,2025-04-28,37.2,34.1,1890624
Chicago,2025-04-28,37.2,34.1,1895237
Chicago,2025-04-28,37.2,34.1,1896575
Chicago,2025-04-28,37.2,34.1,2009277
Chicago,2025-04-28,37.2,34.1,2000335
Chicago,2025-04-28,37.2,34.1,1994953
Chicago,2025-04-28,37.2,34.1,2005138
Chicago,2025-04-28,37.2,34.1,2009277
Chicago,2025-04-28,37.2,34.1,55623
Chicago,2025-04-28,37.2,34.1,53303
Chicago,2025-04-28,37.2,34.1,52416
Chicago,2025-04-28,37.2,34.1,54222
Chicago,2025-04-28,37.2,34.1,55623
Chicago,2025-04-29,36.5,33.8,2026336
Chicago,2025-04-29,36.5,33.8,2024656
Chicago,2025-04-29,36.5,33.8,2023761
Chicago,2025-04-29,36.5,33.8,2025507
Chicago,2025-04-29,36.5,33.8,2026336
Chicago,2025-04-29,36.5,33.8,2019800
Chicago,2025-04-29,36.5,33.8,2015604
Chicago,2025-04-29,36.5,33.8,2013028
Chicago,2025-04-29,36.5,33.8,2017852
Chicago,2025-04-29,36.5,33.8,2019800
Chicago,2025-04-29,36.5,33.8,2077085
Chicago,2025-04-29,36.5,33.8,2077026
Chicago,2025-04-29,36.5,33.8,2077287
Chicago,2025-04-29,36.5,33.8,2076827
Chicago,2025-04-29,36.5,33.8,2077085
Chicago,2025-04-29,36.5,33.8,50745
Chicago,2025-04-29,36.5,33.8,52367
Chicago,2025-04-29,36.5,33.8,53523
Chicago,2025-04-29,36.5,33.8,51316
Chicago,2025-04-29,36.5,33.8,50745
Chicago,2025-04-30,34.9,33.2,2036819
Chicago,2025-04-30,34.9,33.2,2038446
Chicago,2025-04-30,34.9,33.2,2038838
Chicago,2025-04-30,34.9,33.2,2037675
Chicago,2025-04-30,34.9,33.2,2036819
Chicago,2025-04-30,34.9,33.2,2018784
Chicago,2025-04-30,34.9,33.2,2019885
Chicago,2025-04-30,34.9,33.2,2020307
Chicago,2025-04-30,34.9,33.2,2019341
Chicago,2025-04-30,34.9,33.2,2018784
Chicago,2025-04-30,34.9,33.2,2089520
Chicago,2025-04-30,34.9,33.2,2084303
Chicago,2025-04-30,34.9,33.2,2083161
Chicago,2025-04-30,34.9,33.2,2086792
Chicago,2025-04-30,34.9,33.2,2089520
Chicago,2025-04-30,34.9,33.2,52695
Chicago,2025-04-30,34.9,33.2,45850
Chicago,2025-04-30,34.9,33.2,44316
Chicago,2025-04-30,34.9,33.2,49111
Chicago,2025-04-30,34.9,33.2,52695
Chicago,2025-05-01,35.6,33.9,2060594
Chicago,2025-05-01,35.6,33.9,2056216
Chicago,2025-05-01,35.6,33.9,2054526
Chicago,2025-05-01,35.6,33.9,2058037
Chicago,2025-05-01,35.6,33.9,2060594
Chicago,2025-05-01,35.6,33.9,2025678
Chicago,2025-05-01,35.6,33.9,2024725
Chicago,2025-05-01,35.6,33.9,2024215
Chicago,2025-05-01,35.6,33.9,2025196
Chicago,2025-05-01,35.6,33.9,2025678
Chicago,2025-05-01,35.6,33.9,2131585
Chicago,2025-05-01,35.6,33.9,2133359
Chicago,2025-05-01,35.6,33.9,2133015
Chicago,2025-05-01,35.6,33.9,2132400
Chicago,2025-05-01,35.6,33.9,2131585
Chicago,2025-05-01,35.6,33.9,70990
Chicago,2025-05-01,35.6,33.9,77142
Chicago,2025-05-01,35.6,33.9,78488
Chicago,2025-05-01,35.6,33.9,74362
Chicago,2025-05-01,35.6,33.9,70990
Chicago,2025-05-02,34.5,33.4,2092208
Chicago,2025-05-02,34.5,33.4,2096226
Chicago,2025-05-02,34.5,33.4,2096756
Chicago,2025-05-02,34.5,33.4,2094342
Chicago,2025-05-02,34.5,33.4,2092208
Chicago,2025-05-02,34.5,33.4,2075805
Chicago,2025-05-02,34.5,33.4,2075323
Chicago,2025-05-02,34.5,33.4,2074432
Chicago,2025-05-02,34.5,33.4,2075840
Chicago,2025-05-02,34.5,33.4,2075805
Chicago,2025-05-02,34.5,33.4,2133718
Chicago,2025-05-02,34.5,33.4,2135951
Chicago,2025-05-02,34.5,33.4,2136586
Chicago,2025-05-02,34.5,33.4,2134771
Chicago,2025-05-02,34.5,33.4,2133718
Chicago,2025-05-02,34.5,33.4,41506
Chicago,2025-05-02,34.5,33.4,39720
Chicago,2025-05-02,34.5,33.4,39825
Chicago,2025-05-02,34.5,33.4,40424
Chicago,2025-05-02,34.5,33.4,41506
Chicago,2025-05-03,34.2,33.2,1955557
Chicago,2025-05-03,34.2,33.2,1954386
Chicago,2025-05-03,34.2,33.2,1955815
Chicago,2025-05-03,34.2,33.2,1955158
Chicago,2025-05-03,34.2,33.2,1955557
Chicago,2025-05-03,34.2,33.2,1940512
Chicago,2025-05-03,34.2,33.2,1945086
Chicago,2025-05-03,34.2,33.2,1947739
Chicago,2025-05-03,34.2,33.2,1942690
Chicago,2025-05-03,34.2,33.2,1940512
Chicago,2025-05-03,34.2,33.2,2017983
Chicago,2025-05-03,34.2,33.2,2015745
Chicago,2025-05-03,34.2,33.2,2016104
Chicago,2025-05-03,34.2,33.2,2017028
Chicago,2025-05-03,34.2,33.2,2017983
Chicago,2025-05-03,34.2,33.2,62428
Chicago,2025-05-03,34.2,33.2,61362
Chicago,2025-05-03,34.2,33.2,60292
Chicago,2025-05-03,34.2,33.2,61874
Chicago,2025-05-03,34.2,33.2,62428
Chicago,2025-05-04,34.7,33.3,1883414
Chicago,2025-05-04,34.7,33.3,1885536
Chicago,2025-05-04,34.7,33.3,1886444
Chicago,2025-05-04,34.7,33.3,1884337
Chicago,2025-05-04,34.7,33.3,1883414
Chicago,2025-05-04,34.7,33.3,1821646
Chicago,2025-05-04,34.7,33.3,1822796
Chicago,2025-05-04,34.7,33.3,1824554
Chicago,2025-05-04,34.7,33.3,1821777
Chicago,2025-05-04,34.7,33.3,1821646
Chicago,2025-05-04,34.7,33.3,1964907
Chicago,2025-05-04,34.7,33.3,1967221
Chicago,2025-05-04,34.7,33.3,1968204
Chicago,2025-05-04,34.7,33.3,1965926
Chicago,2025-05-04,34.7,33.3,1964907
Chicago,2025-05-04,34.7,33.3,81494
Chicago,2025-05-04,34.7,33.3,81686
Chicago,2025-05-04,34.7,33.3,81762
Chicago,2025-05-04,34.7,33.3,81589
Chicago,2025-05-04,34.7,33.3,81494
Chicago,2025-05-05,34.9,33.5,2005714
Chicago,2025-05-05,34.9,33.5,2003962
Chicago,2025-05-05,34.9,33.5,2002800
Chicago,2025-05-05,34.9,33.5,2004900
Chicago,2025-05-05,34.9,33.5,2005714
Chicago,2025-05-05,34.9,33.5,1949067
Chicago,2025-05-05,34.9,33.5,1947785
Chicago,2025-05-05,34.9,33.5,1946936
Chicago,2025-05-05,34.9,33.5,1948510
Chicago,2025-05-05,34.9,33.5,1949067
Chicago,2025-05-05,34.9,33.5,2057455
Chicago,2025-05-05,34.9,33.5,2058554
Chicago,2025-05-05,34.9,33.5,2058841
Chicago,2025-05-05,34.9,33.5,2058202
Chicago,2025-05-05,34.9,33.5,2057455
Chicago,2025-05-05,34.9,33.5,51729
Chicago,2025-05-05,34.9,33.5,54580
Chicago,2025-05-05,34.9,33.5,56028
Chicago,2025-05-05,34.9,33.5,53290
Chicago,2025-05-05,34.9,33.5,51729
Chicago,2025-05-06,36.5,33.5,1984170
Chicago,2025-05-06,36.5,33.5,1986496
Chicago,2025-05-06,36.5,33.5,1987501
Chicago,2025-05-06,36.5,33.5,1985448
Chicago,2025-05-06,36.5,33.5,1984170
Chicago,2025-05-06,36.5,33.5,1947582
Chicago,2025-05-06,36.5,33.5,1948392
Chicago,2025-05-06,36.5,33.5,1948739
Chicago,2025-05-06,36.5,33.5,1948018
Chicago,2025-05-06,36.5,33.5,1947582
Chicago,2025-05-06,36.5,33.5,2061654
Chicago,2025-05-06,36.5,33.5,2057551
Chicago,2025-05-06,36.5,33.5,2055826
Chicago,2025-05-06,36.5,33.5,2059621
Chicago,2025-05-06,36.5,33.5,2061654
Chicago,2025-05-06,36.5,33.5,77462
Chicago,2025-05-06,36.5,33.5,71033
Chicago,2025-05-06,36.5,33.5,68303
Chicago,2025-05-06,36.5,33.5,74151
Chicago,2025-05-06,36.5,33.5,77462
Chicago,2025-05-07,36.3,33.6,1986506
Chicago,2025-05-07,36.3,33.6,1984386
Chicago,2025-05-07,36.3,33.6,1983142
Chicago,2025-05-07,36.3,33.6,1985330
Chicago,2025-05-07,36.3,33.6,1986506
Chicago,2025-05-07,36.3,33.6,1948990
Chicago,2025-05-07,36.3,33.6,1948924
Chicago,2025-05-07,36.3,33.6,1948639
Chicago,2025-05-07,36.3,33.6,1949048
Chicago,2025-05-07,36.3,33.6,1948990
Chicago,2025-05-07,36.3,33.6,2097618
Chicago,2025-05-07,36.3,33.6,2098081
Chicago,2025-05-07,36.3,33.6,2096415
Chicago,2025-05-07,36.3,33.6,2098119
Chicago,2025-05-07,36.3,33.6,2097618
Chicago,2025-05-07,36.3,33.6,111115
Chicago,2025-05-07,36.3,33.6,113698
Chicago,2025-05-07,36.3,33.6,113276
Chicago,2025-05-07,36.3,33.6,112792
Chicago,2025-05-07,36.3,33.6,111115
Chicago,2025-05-08,34.6,32.9,2025767
Chicago,2025-05-08,34.6,32.9,2023980
Chicago,2025-05-08,34.6,32.9,2022863
Chicago,2025-05-08,34.6,32.9,2024624
Chicago,2025-05-08,34.6,32.9,2025767
Chicago,2025-05-08,34.6,32.9,1956635
Chicago,2025-05-08,34.6,32.9,1954574
Chicago,2025-05-08,34.6,32.9,1953599
Chicago,2025-05-08,34.6,32.9,1955589
Chicago,2025-05-08,34.6,32.9,1956635
Chicago,2025-05-08,34.6,32.9,2134925
Chicago,2025-05-08,34.6,32.9,2129173
Chicago,2025-05-08,34.6,32.9,2128444
Chicago,2025-05-08,34.6,32.9,2131538
Chicago,2025-05-08,34.6,32.9,2134925
Chicago,2025-05-08,34.6,32.9,109155
Chicago,2025-05-08,34.6,32.9,105191
Chicago,2025-05-08,34.6,32.9,105580
Chicago,2025-05-08,34.6,32.9,106912
Chicago,2025-05-08,34.6,32.9,109155
Chicago,2025-05-09,35.5,32.5,1923250
Chicago,2025-05-09,35.5,32.5,1933454
Chicago,2025-05-09,35.5,32.5,1939256
Chicago,2025-05-09,35.5,32.5,1928628
Chicago,2025-05-09,35.5,32.5,1923250
Chicago,2025-05-09,35.5,32.5,1892760
Chicago,2025-05-09,35.5,32.5,1896406
Chicago,2025-05-09,35.5,32.5,1898400
Chicago,2025-05-09,35.5,32.5,1894513
Chicago,2025-05-09,35.5,32.5,1892760
Chicago,2025-05-09,35.5,32.5,2057689
Chicago,2025-05-09,35.5,32.5,2068807
Chicago,2025-05-09,35.5,32.5,2074333
Chicago,2025-05-09,35.5,32.5,2063532
Chicago,2025-05-09,35.5,32.5,2057689
Chicago,2025-05-09,35.5,32.5,134438
Chicago,2025-05-09,35.5,32.5,135351
Chicago,2025-05-09,35.5,32.5,135074
Chicago,2025-05-09,35.5,32.5,134903
Chicago,2025-05-09,35.5,32.5,134438
Chicago,2025-05-10,36.1,33.4,1775888
Chicago,2025-05-10,36.1,33.4,1780405
Chicago,2025-05-10,36.1,33.4,1782480
Chicago,2025-05-10,36.1,33.4,1778181
Chicago,2025-05-10,36.1,33.4,1775888
Chicago,2025-05-10,36.1,33.4,1742207
Chicago,2025-05-10,36.1,33.4,1749049
Chicago,2025-05-10,36.1,33.4,1752353
